asic,workload,graph_name,engine_id,engine_name,role,status,correctness_match,applicable,error_message,skip_reason
gfx942,bnorm_backward,shapes_bnorm_backward_n128c512H24W48,1563989756945604898,MIOPEN_ENGINE,engine,success,,True,,
gfx942,bnorm_backward,shapes_bnorm_backward_n128c512H24W48,-2478880896520848391,HIP_MLOPS_ENGINE,engine,success,,True,,
gfx942,bnorm_backward,shapes_bnorm_backward_n16c128H24W16,1563989756945604898,MIOPEN_ENGINE,engine,success,,True,,
gfx942,bnorm_backward,shapes_bnorm_backward_n16c128H24W16,-2478880896520848391,HIP_MLOPS_ENGINE,engine,success,,True,,
gfx942,bnorm_backward,shapes_bnorm_backward_n16c128H48W32,1563989756945604898,MIOPEN_ENGINE,engine,success,,True,,
gfx942,bnorm_backward,shapes_bnorm_backward_n16c128H48W32,-2478880896520848391,HIP_MLOPS_ENGINE,engine,success,,True,,
gfx942,bnorm_backward,shapes_bnorm_backward_n16c288D1H48W32,1563989756945604898,MIOPEN_ENGINE,engine,success,,True,,
gfx942,bnorm_backward,shapes_bnorm_backward_n16c288D1H48W32,-2478880896520848391,HIP_MLOPS_ENGINE,engine,success,,True,,
gfx942,bnorm_backward,shapes_bnorm_backward_n16c288D2H48W32,1563989756945604898,MIOPEN_ENGINE,engine,success,,True,,
gfx942,bnorm_backward,shapes_bnorm_backward_n16c288D2H48W32,-2478880896520848391,HIP_MLOPS_ENGINE,engine,success,,True,,
gfx942,bnorm_backward,shapes_bnorm_backward_n16c288D4H48W32,1563989756945604898,MIOPEN_ENGINE,engine,success,,True,,
gfx942,bnorm_backward,shapes_bnorm_backward_n16c288D4H48W32,-2478880896520848391,HIP_MLOPS_ENGINE,engine,success,,True,,
gfx942,bnorm_backward,shapes_bnorm_backward_n16c288D8H48W32,1563989756945604898,MIOPEN_ENGINE,engine,success,,True,,
gfx942,bnorm_backward,shapes_bnorm_backward_n16c288D8H48W32,-2478880896520848391,HIP_MLOPS_ENGINE,engine,success,,True,,
gfx942,bnorm_backward,shapes_bnorm_backward_n16c96H48W32,1563989756945604898,MIOPEN_ENGINE,engine,success,,True,,
gfx942,bnorm_backward,shapes_bnorm_backward_n16c96H48W32,-2478880896520848391,HIP_MLOPS_ENGINE,engine,success,,True,,
