asic,workload,graph_name,engine_id,engine_name,role,status,correctness_match,applicable,error_message,skip_reason
gfx942,aotriton,aotriton_test_gqa_Bf16_B4_QH10_KVH2_SQ143_SKV127_D256_CausalOn,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_gqa_Bf16_B4_QH16_KVH8_SQ2048_SKV2048_D256_CausalOff,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_gqa_Bf16_B4_QH16_KVH8_SQ2048_SKV579_D203_CausalOn,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_gqa_Fp16_B1_QH10_KVH2_SQ4_SKV4_D8_CausalOff,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_gqa_Fp16_B1_QH16_KVH8_SQ2048_SKV2048_D256_CausalOn,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_gqa_Fp16_B4_QH10_KVH2_SQ143_SKV2048_D8_CausalOff,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_gqa_Fp16_B4_QH16_KVH8_SQ2048_SKV579_D203_CausalOff,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_gqa_Fp32_B1_QH10_KVH2_SQ143_SKV579_D203_CausalOff,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_irregular_Bf16_B3_H7_SQ1033_SKV1063_D149_CausalOn_Contiguous,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_irregular_Bf16_B3_H7_SQ157_SKV211_D53_CausalOn_StorageFlip,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_irregular_Fp16_B3_H7_SQ11_SKV13_D7_CausalOff_Contiguous,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_irregular_Fp16_B3_H7_SQ2063_SKV2081_D241_CausalOff_StorageFlip,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_irregular_Fp16_B3_H7_SQ523_SKV571_D89_CausalOff_StorageFlip,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_matrix_bias_Bf16_B1_H4_SQ143_SKV128_D80_StorageFlip,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_matrix_bias_Fp16_B4_H1_SQ512_SKV256_D48_Contiguous,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,fp16_b4_hq48_kv48_sq1024_skv1024_d128_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,fp16_b4_hq48_kv48_sq1024_skv1024_d128_noncausal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,fp16_b4_hq48_kv48_sq1024_skv1024_d64_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,fp16_b4_hq48_kv48_sq1024_skv1024_d64_noncausal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,fp16_b4_hq48_kv48_sq2048_skv2048_d128_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,fp16_b4_hq48_kv48_sq2048_skv2048_d128_noncausal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,fp16_b4_hq48_kv48_sq2048_skv2048_d64_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,fp16_b4_hq48_kv48_sq2048_skv2048_d64_noncausal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,fp16_b4_hq48_kv48_sq4096_skv4096_d128_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,fp16_b4_hq48_kv48_sq4096_skv4096_d128_noncausal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,fp16_b4_hq48_kv48_sq4096_skv4096_d64_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,fp16_b4_hq48_kv48_sq4096_skv4096_d64_noncausal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,fp16_b4_hq48_kv48_sq8192_skv8192_d128_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,fp16_b4_hq48_kv48_sq8192_skv8192_d128_noncausal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,fp16_b4_hq48_kv48_sq8192_skv8192_d64_causal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,fp16_b4_hq48_kv48_sq8192_skv8192_d64_noncausal,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_perf_fwd_Fp16_B4_H48_S1024_D128_CausalOff,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_perf_fwd_Fp16_B4_H48_S1024_D128_CausalOn,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_perf_fwd_Fp16_B4_H48_S1024_D64_CausalOff,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_perf_fwd_Fp16_B4_H48_S1024_D64_CausalOn,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_perf_fwd_Fp16_B4_H48_S2048_D128_CausalOff,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_perf_fwd_Fp16_B4_H48_S2048_D128_CausalOn,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_perf_fwd_Fp16_B4_H48_S2048_D64_CausalOff,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_perf_fwd_Fp16_B4_H48_S2048_D64_CausalOn,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_perf_fwd_Fp16_B4_H48_S4096_D128_CausalOff,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_perf_fwd_Fp16_B4_H48_S4096_D128_CausalOn,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_perf_fwd_Fp16_B4_H48_S4096_D64_CausalOff,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_perf_fwd_Fp16_B4_H48_S4096_D64_CausalOn,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_varlen_padded_Bf16_H3_N12_D184_CausalOn,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_varlen_padded_Bf16_H3_N22_DQK120_DV8_CausalOn,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_varlen_padded_Fp16_H3_N17_DQK24_DV152_CausalOff,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_varlen_padded_Fp16_H3_N5_D8_CausalOff,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
gfx942,aotriton,aotriton_test_varlen_padded_Fp16_H3_N7_D64_CausalOff,0,unknown,engine,skipped,,False,,Failed to get ranked engine ids: No engine configurations available for the graph.
