asic,workload,graph_name,engine_id,engine_name,role,status,correctness_match,applicable,error_message,skip_reason
gfx942,auto_regressive_dit,auto_regressive_dit__bf16_b1_hq9_kv9_sq1024_skv62208_d128_noncausal,4714091817493728420,ASM_SDPA_ENGINE,engine,success,,True,,
gfx942,auto_regressive_dit,auto_regressive_dit__bf16_b1_hq9_kv9_sq2048_skv62208_d128_noncausal,4714091817493728420,ASM_SDPA_ENGINE,engine,success,,True,,
gfx942,auto_regressive_dit,auto_regressive_dit__bf16_b1_hq9_kv9_sq4096_skv62208_d128_noncausal,4714091817493728420,ASM_SDPA_ENGINE,engine,success,,True,,
gfx942,auto_regressive_dit,auto_regressive_dit__bf16_b1_hq9_kv9_sq8192_skv62208_d128_noncausal,4714091817493728420,ASM_SDPA_ENGINE,engine,success,,True,,
gfx942,auto_regressive_dit,auto_regressive_dit__bf16_b1_hq9_kv9_sq985_skv62208_d128_noncausal,4714091817493728420,ASM_SDPA_ENGINE,engine,success,,True,,
