asic,workload,graph_name,engine_id,engine_name,role,status,correctness_match,applicable,error_message,skip_reason
gfx942,moe,00_deepseek-r1__bf16__bwd-grouped-gemm-bf16__T4096_H7168_E256_I2048_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,01_deepseek-r1__fp8_block__bwd-grouped-gemm-fp8__T4096_H7168_E256_I2048_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,02_deepseek-r1__bf16__bwd-grouped-gemm-delaywgrad-bf16__T8192_H7168_E256_I2048_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,03_deepseek-r1__bf16__bwd-router-bf16__T4096_H7168_E256_router_dgrad,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx942,moe,05_deepseek-r1__bf16__bwd-shared-expert-bf16__T4096_H7168_E1_I2048_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,06_qwen3-235b-a22b__bf16__bwd-grouped-gemm-bf16__T4096_H4096_E128_I1536_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,07_qwen3-235b-a22b__fp8_block__bwd-grouped-gemm-fp8__T4096_H4096_E128_I1536_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,08_qwen3-30b-a3b__bf16__bwd-grouped-gemm-bf16__T4096_H2048_E128_I768_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,09_mixtral-8x7b__bf16__bwd-grouped-gemm-capacity-bf16__T4096_H4096_E8_I14336_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,10_mixtral-8x7b__bf16__bwd-grouped-gemm-dropless-bf16__T4096_H4096_E8_I14336_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,11_gpt-oss-120b__bf16__bwd-grouped-gemm-bf16__T4096_H2880_E128_I2880_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,12_qwen3-next-80b-a3b__bf16__bwd-grouped-gemm-bf16__T4096_H2048_E512_I512_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,13_kimi-k2__bf16__bwd-grouped-gemm-bf16__T4096_H7168_E384_I2048_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,14_glm-5__fp8_block__bwd-grouped-gemm-fp8__T4096_H5120_E256_I2048_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,15_mimo-v2__bf16__bwd-grouped-gemm-bf16__T4096_H4096_E128_I1536_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,16_deepseek-r1__nvfp4__bwd-grouped-gemm-nvfp4-exp__T4096_H7168_E256_I2048_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,17_deepseek-r1__bf16__bwd-grouped-gemm-tsweep-bf16__T2048_H7168_E256_I2048_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,18_deepseek-r1__bf16__bwd-grouped-gemm-tsweep-bf16__T16384_H7168_E256_I2048_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,19_qwen3-235b-a22b__bf16__bwd-grouped-gemm-tsweep-bf16__T8192_H4096_E128_I1536_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,20_qwen3-235b-a22b__bf16__bwd-router-bf16__T4096_H4096_E128_router_dgrad,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx942,moe,22_qwen3-next-80b-a3b__bf16__bwd-shared-expert-bf16__T4096_H2048_E1_I512_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,23_kimi-k2__bf16__bwd-grouped-gemm-delaywgrad-bf16__T8192_H7168_E384_I2048_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,24_deepseek-r1__bf16__bwd-grouped-gemm-routing-skew-bf16__T4096_H7168_E256_I2048_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,25_deepseek-r1__bf16__bwd-grouped-gemm-hotexpert-bf16__T4096_H7168_E256_I2048_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,26_mixtral-8x7b__bf16__bwd-router-bf16__T4096_H4096_E8_router_dgrad,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx942,moe,27_kimi-k2__bf16__bwd-router-bf16__T4096_H7168_E384_router_dgrad,8768140637164053035,HIPBLASLT_ENGINE,engine,success,,True,,
gfx942,moe,29_qwen3-235b-a22b__bf16__bwd-grouped-gemm-delaywgrad-bf16__T8192_H4096_E128_I1536_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,30_kimi-k2__bf16__bwd-shared-expert-bf16__T4096_H7168_E1_I2048_dgrad,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,00_mixtral-8x7b__bf16__moe-prefill-bf16__T4096_H4096_E8_I14336,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,01_mixtral-8x7b__bf16__moe-decode-bf16__T128_H4096_E8_I14336,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,02_mixtral-8x7b__fp8_e4m3__moe-prefill-fp8__T4096_H4096_E8_I14336,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,03_qwen3-30b-a3b__bf16__moe-prefill-bf16__T4096_H2048_E128_I768,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,04_qwen3-30b-a3b__bf16__moe-decode-bf16__T256_H2048_E128_I768,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,05_qwen3-30b-a3b__fp8_e4m3__moe-prefill-fp8__T4096_H2048_E128_I768,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,06_qwen3-235b-a22b__bf16__moe-prefill-bf16__T4096_H4096_E128_I1536,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,07_qwen3-235b-a22b__fp8_e4m3__moe-decode-fp8__T256_H4096_E128_I1536,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
gfx942,moe,08_qwen3-next-80b-a3b__bf16__moe-prefill-bf16__T4096_H2048_E512_I512,0,unknown,engine,error,,False,Engine discovery failed: Failed to deserialize graph: Failed to create backend graph descriptor from JSON data,
